id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Iridium, 0.813888
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Nickel, 0.759722
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Ruthenium, 0.741964
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Precious metals, 0.735713
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Rhodium, 0.70735
 gC-njHN9zK25WRzNX037aL3vy2i7F6trZrvcnmlilGlVv4Xw8AEWKcDy1wRZ0Ydt, 2016, 1, Anglo American Platinum : Production Report for the third quarter ended 30 September 2017 | 4-Traders, FR, 2017-10-24T06:32:07Z, 4-traders.com, -0.101241, Tailings, 0.704419
 WlMm_EsoKTf26Pz8MDCAqkkNgbromjmKoRzHQvzfRWW8qrjC-6ONIMyLQoHZzgx_, 2016, 1, Hair Color Trends 2017/ 2018 - Highlights : Katie Price;) love that big curly hair!!... - FashioViral.net - Leading Lifesyle & Fashion Magazine, FR, 2017-10-24T06:39:47Z, fashionviral.net, 0.810432, World Wide Web, 0.985951
 WlMm_EsoKTf26Pz8MDCAqkkNgbromjmKoRzHQvzfRWW8qrjC-6ONIMyLQoHZzgx_, 2016, 1, Hair Color Trends 2017/ 2018 - Highlights : Katie Price;) love that big curly hair!!... - FashioViral.net - Leading Lifesyle & Fashion Magazine, FR, 2017-10-24T06:39:47Z, fashionviral.net, 0.810432, Internet, 0.829525
 WlMm_EsoKTf26Pz8MDCAqkkNgbromjmKoRzHQvzfRWW8qrjC-6ONIMyLQoHZzgx_, 2016, 1, Hair Color Trends 2017/ 2018 - Highlights : Katie Price;) love that big curly hair!!... - FashioViral.net - Leading Lifesyle & Fashion Magazine, FR, 2017-10-24T06:39:47Z, fashionviral.net, 0.810432, English-language films, 0.777138
 WlMm_EsoKTf26Pz8MDCAqkkNgbromjmKoRzHQvzfRWW8qrjC-6ONIMyLQoHZzgx_, 2016, 1, Hair Color Trends 2017/ 2018 - Highlights : Katie Price;) love that big curly hair!!... - FashioViral.net - Leading Lifesyle & Fashion Magazine, FR, 2017-10-24T06:39:47Z, fashionviral.net, 0.810432, Domain Name System, 0.760617
 WlMm_EsoKTf26Pz8MDCAqkkNgbromjmKoRzHQvzfRWW8qrjC-6ONIMyLQoHZzgx_, 2016, 1, Hair Color Trends 2017/ 2018 - Highlights : Katie Price;) love that big curly hair!!... - FashioViral.net - Leading Lifesyle & Fashion Magazine, FR, 2017-10-24T06:39:47Z, fashionviral.net, 0.810432, Website, 0.653395
 WlMm_EsoKTf26Pz8MDCAqkkNgbromjmKoRzHQvzfRWW8qrjC-6ONIMyLQoHZzgx_, 2016, 1, Hair Color Trends 2017/ 2018 - Highlights : Katie Price;) love that big curly hair!!... - FashioViral.net - Leading Lifesyle & Fashion Magazine, FR, 2017-10-24T06:39:47Z, fashionviral.net, 0.810432, 2006 albums, 0.617721
 WlMm_EsoKTf26Pz8MDCAqkkNgbromjmKoRzHQvzfRWW8qrjC-6ONIMyLQoHZzgx_, 2016, 1, Hair Color Trends 2017/ 2018 - Highlights : Katie Price;) love that big curly hair!!... - FashioViral.net - Leading Lifesyle & Fashion Magazine, FR, 2017-10-24T06:39:47Z, fashionviral.net, 0.810432, Web browser, 0.616404
 WlMm_EsoKTf26Pz8MDCAqkkNgbromjmKoRzHQvzfRWW8qrjC-6ONIMyLQoHZzgx_, 2016, 1, Hair Color Trends 2017/ 2018 - Highlights : Katie Price;) love that big curly hair!!... - FashioViral.net - Leading Lifesyle & Fashion Magazine, FR, 2017-10-24T06:39:47Z, fashionviral.net, 0.810432, 2016, 0.5607
 scBXYLStLsGh6WhZpK3ZhjksdJXpt8X_Oi7YdmhPFvMiiYfSBNfEyF1ofc902J2E, 2016, 1, Modern Slavery Act for Employers, GB, 2017-10-24T06:47:11Z, fitzgeraldhr.co.uk, 0.199066, 2017, 0.96987
 scBXYLStLsGh6WhZpK3ZhjksdJXpt8X_Oi7YdmhPFvMiiYfSBNfEyF1ofc902J2E, 2016, 1, Modern Slavery Act for Employers, GB, 2017-10-24T06:47:11Z, fitzgeraldhr.co.uk, 0.199066, 2016, 0.941765
 scBXYLStLsGh6WhZpK3ZhjksdJXpt8X_Oi7YdmhPFvMiiYfSBNfEyF1ofc902J2E, 2016, 1, Modern Slavery Act for Employers, GB, 2017-10-24T06:47:11Z, fitzgeraldhr.co.uk, 0.199066, Human trafficking, 0.809043
 A9vrZNY4FLgI5kzL8t2HoZf__fQZW-cmHVS_UDrl2EBW5qEpvbwR0A6vtdL1LckS, 2016, 1, Microsoft drops lawsuit as US govt agrees to reduce gag orders, NL, 2017-10-24T07:16:38Z, telecompaper.com, 0.558928, 2016, 0.938227
 A9vrZNY4FLgI5kzL8t2HoZf__fQZW-cmHVS_UDrl2EBW5qEpvbwR0A6vtdL1LckS, 2016, 1, Microsoft drops lawsuit as US govt agrees to reduce gag orders, NL, 2017-10-24T07:16:38Z, telecompaper.com, 0.558928, Federal government of the United States, 0.91841
 A9vrZNY4FLgI5kzL8t2HoZf__fQZW-cmHVS_UDrl2EBW5qEpvbwR0A6vtdL1LckS, 2016, 1, Microsoft drops lawsuit as US govt agrees to reduce gag orders, NL, 2017-10-24T07:16:38Z, telecompaper.com, 0.558928, 2017, 0.909247
 A9vrZNY4FLgI5kzL8t2HoZf__fQZW-cmHVS_UDrl2EBW5qEpvbwR0A6vtdL1LckS, 2016, 1, Microsoft drops lawsuit as US govt agrees to reduce gag orders, NL, 2017-10-24T07:16:38Z, telecompaper.com, 0.558928, Government, 0.737853
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Plaintiff, 0.985219
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Pleading, 0.703646
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Class action, 0.687245
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, United States, 0.663985
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Complaint, 0.553491
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Defendant, 0.541469
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Private Securities Litigation Reform Act, 0.533353
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, United States district court, 0.531669
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Lawsuit, 0.488707
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Legal terms, 0.474028
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Suffering, 0.470697
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Death, 0.470146
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Federal Rules of Civil Procedure, 0.45752
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Physician, 0.456876
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Stock market, 0.451615
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, 2016, 0.451111
 sHlA0hK7Ohih-ikkoKRbMUsQM-fep03Tepd9oL8gSGpLdGt982w0z6ZU5fxKYukS, 2016, 1, EQUITY ALERT: Levi & Korsinsky  LLP Notifies Shareholders of Intercept Pharmaceuticals  Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of November 27  2017 – ICPT, DE, 2017-10-24T05:42:22Z, wallstreet-online.de, -0.463582, Washington  D.C., 0.428766
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Revenue, 0.944251
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, United States dollar, 0.876607
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Generally Accepted Accounting Principles, 0.799819
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Percentage point, 0.68894
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Income, 0.635743
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Novartis, 0.566593
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Net income, 0.559326
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Corporate finance, 0.515351
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Cash flow statement, 0.507879
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Treasury stock, 0.475563
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Cash flow, 0.475428
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Earnings before interest and taxes, 0.4522
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Sales, 0.450855
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, 2016, 0.449874
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Currency, 0.441926
 h8f9bLpm8kuoZfEYjWSURLucBAcbXXkBWkMy4bwkGUxzryEc8A4i8flr69maIP1c, 2016, 1, Novartis delivered growth on top and bottom line in all divisions in Q3, GB, 2017-10-24T07:30:47Z, bioportfolio.com, 0.186527, Million, 0.437071
 AsiuHgV3cuhF-bUYYakdXIBO1FzPz8bmOd_NPJZDdMrmGzj-Ry3w2qshVrpaKam3, 2016, 1, HOTTER ON METALS: LME Week to begin with reasons to be cheerful, GB, 2017-10-24T07:47:19Z, metalbulletin.com, 0.116732, 2016, 0.938227
 AsiuHgV3cuhF-bUYYakdXIBO1FzPz8bmOd_NPJZDdMrmGzj-Ry3w2qshVrpaKam3, 2016, 1, HOTTER ON METALS: LME Week to begin with reasons to be cheerful, GB, 2017-10-24T07:47:19Z, metalbulletin.com, 0.116732, 2017, 0.909247
 AsiuHgV3cuhF-bUYYakdXIBO1FzPz8bmOd_NPJZDdMrmGzj-Ry3w2qshVrpaKam3, 2016, 1, HOTTER ON METALS: LME Week to begin with reasons to be cheerful, GB, 2017-10-24T07:47:19Z, metalbulletin.com, 0.116732, Economics, 0.764944
 AsiuHgV3cuhF-bUYYakdXIBO1FzPz8bmOd_NPJZDdMrmGzj-Ry3w2qshVrpaKam3, 2016, 1, HOTTER ON METALS: LME Week to begin with reasons to be cheerful, GB, 2017-10-24T07:47:19Z, metalbulletin.com, 0.116732, Heavy metal music, 0.746239
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Technology, 0.955485
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Innovation, 0.811876
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Entrepreneurship, 0.609927
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Joseph Schumpeter, 0.475285
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, 2016, 0.463319
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Appropriate technology, 0.428381
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, User innovation, 0.42315
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Award, 0.372544
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Society, 0.36743
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Future, 0.362229
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Frank Popper, 0.358113
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, 2017, 0.351325
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, 2015, 0.35055
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Human resource management, 0.346217
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Creativity, 0.343756
 RSsO_fG9qMT0zU2ABgXa6x2ebbz2wsCeT885NLWEkuIKzwu8PQ3_JGaEmfGs06Rz, 2016, 1, Cornerstone OnDemand’s Founder Adam Miller is Awarded HR Tech World’s Unleash Award 2017, GB, 2017-10-24T07:47:19Z, realwire.com, 0.705533, Factors of production, 0.337144
 ASi2bVnTTdxs-R6FEkNb4csgS4aLBawfs4qrpFYSoOaXsG4hDQh7Q2LBay3MFWXQ, 2016, 1, Why Modi chose Dineshwar Sharma as his point man for J & K ~ October 24  2017~ AI News Agency, IT, 2017-10-24T09:32:24Z, ai-newz.com, -0.0697338, Bharatiya Janata Party, 0.973303
 ASi2bVnTTdxs-R6FEkNb4csgS4aLBawfs4qrpFYSoOaXsG4hDQh7Q2LBay3MFWXQ, 2016, 1, Why Modi chose Dineshwar Sharma as his point man for J & K ~ October 24  2017~ AI News Agency, IT, 2017-10-24T09:32:24Z, ai-newz.com, -0.0697338, Mufti Mohammad Sayeed, 0.948993
 ASi2bVnTTdxs-R6FEkNb4csgS4aLBawfs4qrpFYSoOaXsG4hDQh7Q2LBay3MFWXQ, 2016, 1, Why Modi chose Dineshwar Sharma as his point man for J & K ~ October 24  2017~ AI News Agency, IT, 2017-10-24T09:32:24Z, ai-newz.com, -0.0697338, Kashmir conflict, 0.888814
 ASi2bVnTTdxs-R6FEkNb4csgS4aLBawfs4qrpFYSoOaXsG4hDQh7Q2LBay3MFWXQ, 2016, 1, Why Modi chose Dineshwar Sharma as his point man for J & K ~ October 24  2017~ AI News Agency, IT, 2017-10-24T09:32:24Z, ai-newz.com, -0.0697338, 2016, 0.814282
 ASi2bVnTTdxs-R6FEkNb4csgS4aLBawfs4qrpFYSoOaXsG4hDQh7Q2LBay3MFWXQ, 2016, 1, Why Modi chose Dineshwar Sharma as his point man for J & K ~ October 24  2017~ AI News Agency, IT, 2017-10-24T09:32:24Z, ai-newz.com, -0.0697338, Ladakh, 0.766577
 ASi2bVnTTdxs-R6FEkNb4csgS4aLBawfs4qrpFYSoOaXsG4hDQh7Q2LBay3MFWXQ, 2016, 1, Why Modi chose Dineshwar Sharma as his point man for J & K ~ October 24  2017~ AI News Agency, IT, 2017-10-24T09:32:24Z, ai-newz.com, -0.0697338, Lal Krishna Advani, 0.75152
 ASi2bVnTTdxs-R6FEkNb4csgS4aLBawfs4qrpFYSoOaXsG4hDQh7Q2LBay3MFWXQ, 2016, 1, Why Modi chose Dineshwar Sharma as his point man for J & K ~ October 24  2017~ AI News Agency, IT, 2017-10-24T09:32:24Z, ai-newz.com, -0.0697338, Jammu and Kashmir, 0.741934
 ASi2bVnTTdxs-R6FEkNb4csgS4aLBawfs4qrpFYSoOaXsG4hDQh7Q2LBay3MFWXQ, 2016, 1, Why Modi chose Dineshwar Sharma as his point man for J & K ~ October 24  2017~ AI News Agency, IT, 2017-10-24T09:32:24Z, ai-newz.com, -0.0697338, Kashmir, 0.708379
 ASi2bVnTTdxs-R6FEkNb4csgS4aLBawfs4qrpFYSoOaXsG4hDQh7Q2LBay3MFWXQ, 2016, 1, Why Modi chose Dineshwar Sharma as his point man for J & K ~ October 24  2017~ AI News Agency, IT, 2017-10-24T09:32:24Z, ai-newz.com, -0.0697338, Srinagar, 0.707488
 ASi2bVnTTdxs-R6FEkNb4csgS4aLBawfs4qrpFYSoOaXsG4hDQh7Q2LBay3MFWXQ, 2016, 1, Why Modi chose Dineshwar Sharma as his point man for J & K ~ October 24  2017~ AI News Agency, IT, 2017-10-24T09:32:24Z, ai-newz.com, -0.0697338, Uttar Pradesh, 0.703781
