id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Chief Justice of the United States, 0.62385
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Constitution, 0.6177
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Court, 0.613567
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Allegation, 0.570617
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Lawyer, 0.551894
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Executive, 0.545065
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Public inquiry, 0.532088
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Pleading, 0.511493
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, President of South Africa, 0.504929
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Prosecutor, 0.491893
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, South Africa, 0.472768
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Thabo Mbeki, 0.466668
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Articles of Confederation, 0.463565
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Kgalema Motlanthe, 0.458688
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, African National Congress, 0.453443
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, United States Congress, 0.452865
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Remedial action, 0.443392
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Public inquiries, 0.441948
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Judicial review, 0.441616
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Nkosazana Dlamini-Zuma, 0.438462
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, The Commission, 0.438073
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, South African Communist Party, 0.434809
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Magistrate, 0.434313
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Chief Justice of Canada, 0.422912
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Ethical code, 0.42099
 jRxA8BOyic0zQliKlcMOAuA9AsILtwmIQS8RoES0KDlAq6PkO7b06MOeT0uuxTog, President of the United States, 1, Zuma challenges public protector’s recommendation on state capture report, ZA, 2017-10-24T05:50:25Z, heraldlive.co.za, -0.265686, Business ethics, 0.41792
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, President of the United States, 0.947969
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, United States House of Representatives, 0.823452
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, United States Senate, 0.733369
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Ronald Reagan, 0.70883
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Vermont, 0.689393
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Barbara Boxer, 0.679421
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, California, 0.675194
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, George H. W. Bush, 0.674948
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Idaho, 0.658378
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, John Kerry, 0.656156
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Chicago, 0.642049
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Illinois, 0.636601
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Democratic Party, 0.634977
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Republican Party, 0.627005
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, John McCain, 0.619537
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Barack Obama, 0.616971
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, George W. Bush, 0.584391
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Bill Clinton, 0.557304
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, 110th United States Congress, 0.556603
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Federal Assault Weapons Ban, 0.553408
 iPGfpZa6zJLYqo3S-bmL5Piy16-y6jiU1Lvj6trK734BK_hOt6b5V2bLwXxBMni3, President of the United States, 1, Ex-US spy chiefs urge Congress to renew Internet surveillance law, NG, 2017-10-24T07:25:11Z, xyznews.com.ng, -0.697178, Al Gore, 0.54668
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, Jacob Zuma, 0.954089
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, Judge, 0.822202
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, President of the United States, 0.763551
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, President, 0.763209
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, United States, 0.700685
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, South Africa, 0.693443
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, Federal government of the United States, 0.597007
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, Federal Bureau of Investigation, 0.59143
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, Jury, 0.561483
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, Thabo Mbeki, 0.561053
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, Executive, 0.550168
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, Kgalema Motlanthe, 0.544371
 3t83tlkwBk8fvQ7YengTSquTyAPFqdSbFZG9VXmop8IVXxDw8ZIDAKcjmTDLR2yk, President of the United States, 1, ZUMA TAKES STATE CAPTURE REPORT TO COURT! | Daily Sun, ZA, 2017-10-24T07:38:04Z, dailysun.co.za, -0.434535, Tribunal, 0.534675
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Raila Odinga, 0.964031
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Jomo Kenyatta, 0.72374
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Orange Democratic Movement, 0.672198
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Kenya, 0.645524
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, President, 0.641383
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Kenyan presidential election  2007, 0.630925
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Mwai Kibaki, 0.561114
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Uhuru Kenyatta, 0.524167
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Election, 0.496143
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Jaramogi Oginga Odinga, 0.449749
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, President of the United States, 0.415813
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Week-day names, 0.400187
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Daniel arap Moi, 0.394437
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Prime Minister of Kenya, 0.376897
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Nairobi, 0.361559
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Voting, 0.353945
 dia0Tp5QcvMMmE6sAQ33tBFWp1XpaRqNDDdEExQZo3l3_pmsWcYhZHbfGxcQkEKt, President of the United States, 1, Remain calm ahead of Raila's announcement- Ruto tells Kenyans – News – Pulselive.co.ke, KE, 2017-10-24T07:07:54Z, pulselive.co.ke, 0.263134, Head of state, 0.346216
 zntISmb559mUm2lRyHZxE4hrrMfVHQEAkb8LZTe6NxPp-TC7_ClkOwS4OBfO3XWw, President of the United States, 1, Goodluck Jonathan: Court orders ex-president to appear on Wednesday over Olisa Metuh's trial, NG, 2017-10-24T09:32:24Z, pulse.ng, -0.670676, Witness, 0.978429
 zntISmb559mUm2lRyHZxE4hrrMfVHQEAkb8LZTe6NxPp-TC7_ClkOwS4OBfO3XWw, President of the United States, 1, Goodluck Jonathan: Court orders ex-president to appear on Wednesday over Olisa Metuh's trial, NG, 2017-10-24T09:32:24Z, pulse.ng, -0.670676, Jury, 0.885226
 zntISmb559mUm2lRyHZxE4hrrMfVHQEAkb8LZTe6NxPp-TC7_ClkOwS4OBfO3XWw, President of the United States, 1, Goodluck Jonathan: Court orders ex-president to appear on Wednesday over Olisa Metuh's trial, NG, 2017-10-24T09:32:24Z, pulse.ng, -0.670676, Judge, 0.876181
 zntISmb559mUm2lRyHZxE4hrrMfVHQEAkb8LZTe6NxPp-TC7_ClkOwS4OBfO3XWw, President of the United States, 1, Goodluck Jonathan: Court orders ex-president to appear on Wednesday over Olisa Metuh's trial, NG, 2017-10-24T09:32:24Z, pulse.ng, -0.670676, Nigeria, 0.806816
 zntISmb559mUm2lRyHZxE4hrrMfVHQEAkb8LZTe6NxPp-TC7_ClkOwS4OBfO3XWw, President of the United States, 1, Goodluck Jonathan: Court orders ex-president to appear on Wednesday over Olisa Metuh's trial, NG, 2017-10-24T09:32:24Z, pulse.ng, -0.670676, Testimony, 0.798255
 zntISmb559mUm2lRyHZxE4hrrMfVHQEAkb8LZTe6NxPp-TC7_ClkOwS4OBfO3XWw, President of the United States, 1, Goodluck Jonathan: Court orders ex-president to appear on Wednesday over Olisa Metuh's trial, NG, 2017-10-24T09:32:24Z, pulse.ng, -0.670676, President, 0.77755
 zntISmb559mUm2lRyHZxE4hrrMfVHQEAkb8LZTe6NxPp-TC7_ClkOwS4OBfO3XWw, President of the United States, 1, Goodluck Jonathan: Court orders ex-president to appear on Wednesday over Olisa Metuh's trial, NG, 2017-10-24T09:32:24Z, pulse.ng, -0.670676, Week-day names, 0.754779
 zntISmb559mUm2lRyHZxE4hrrMfVHQEAkb8LZTe6NxPp-TC7_ClkOwS4OBfO3XWw, President of the United States, 1, Goodluck Jonathan: Court orders ex-president to appear on Wednesday over Olisa Metuh's trial, NG, 2017-10-24T09:32:24Z, pulse.ng, -0.670676, President of the United States, 0.715695
 zntISmb559mUm2lRyHZxE4hrrMfVHQEAkb8LZTe6NxPp-TC7_ClkOwS4OBfO3XWw, President of the United States, 1, Goodluck Jonathan: Court orders ex-president to appear on Wednesday over Olisa Metuh's trial, NG, 2017-10-24T09:32:24Z, pulse.ng, -0.670676, Tuesday, 0.702067
 zntISmb559mUm2lRyHZxE4hrrMfVHQEAkb8LZTe6NxPp-TC7_ClkOwS4OBfO3XWw, President of the United States, 1, Goodluck Jonathan: Court orders ex-president to appear on Wednesday over Olisa Metuh's trial, NG, 2017-10-24T09:32:24Z, pulse.ng, -0.670676, Lagos, 0.65447
