id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 Pw8RAh7rp9G1yi-0NeVMyqzDaOXwJB9BKfcwA4YxqF6XOSec9SNhlJPkbgUtFx7j, English-language films, 1, A tornado touched down in Norman  Oklahoma  causing some damage - KTIV News 4 Sioux City IA: News  Weather and Sports, US, 2017-10-24T01:16:35Z, ktiv.com, -0.361767, Severe weather, 0.377533
 Pw8RAh7rp9G1yi-0NeVMyqzDaOXwJB9BKfcwA4YxqF6XOSec9SNhlJPkbgUtFx7j, English-language films, 1, A tornado touched down in Norman  Oklahoma  causing some damage - KTIV News 4 Sioux City IA: News  Weather and Sports, US, 2017-10-24T01:16:35Z, ktiv.com, -0.361767, Norman  Oklahoma, 0.374466
 Pw8RAh7rp9G1yi-0NeVMyqzDaOXwJB9BKfcwA4YxqF6XOSec9SNhlJPkbgUtFx7j, English-language films, 1, A tornado touched down in Norman  Oklahoma  causing some damage - KTIV News 4 Sioux City IA: News  Weather and Sports, US, 2017-10-24T01:16:35Z, ktiv.com, -0.361767, Brian Wilson, 0.372215
 Pw8RAh7rp9G1yi-0NeVMyqzDaOXwJB9BKfcwA4YxqF6XOSec9SNhlJPkbgUtFx7j, English-language films, 1, A tornado touched down in Norman  Oklahoma  causing some damage - KTIV News 4 Sioux City IA: News  Weather and Sports, US, 2017-10-24T01:16:35Z, ktiv.com, -0.361767, Oklahoma City, 0.370495
 Pw8RAh7rp9G1yi-0NeVMyqzDaOXwJB9BKfcwA4YxqF6XOSec9SNhlJPkbgUtFx7j, English-language films, 1, A tornado touched down in Norman  Oklahoma  causing some damage - KTIV News 4 Sioux City IA: News  Weather and Sports, US, 2017-10-24T01:16:35Z, ktiv.com, -0.361767, Colorado, 0.368724
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Jasper County  Missouri, 0.954709
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Joplin  Missouri, 0.871452
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Teacher, 0.826847
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Joplin  Missouri Metropolitan Area, 0.714922
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Substitute teacher, 0.618748
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Cities in Missouri, 0.583575
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, School, 0.581212
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Education, 0.539294
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Webb City  Missouri, 0.517352
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Family, 0.50425
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, English-language films, 0.482963
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Education and training occupations, 0.472528
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, The Substitute, 0.45568
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Webb City  Oklahoma, 0.453075
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Joplin metropolitan area, 0.45141
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Scotch Tape, 0.441455
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Scotch, 0.433263
 bxZNMbvTZ_yrOjaMy9CjxjaYlgTIiWulqR76WcCvM8Bp8_mRoBLcwNfD-kdjS3N-, English-language films, 1, Carthage Substitute Teacher Removed From Carthage Schools - KOAM TV 7, US, 2017-10-24T01:16:35Z, koamtv.com, -0.702763, Tape, 0.4298
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, Katharine McPhee, 0.946447
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, American Idol, 0.675031
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, Andrea Bocelli, 0.543277
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, American Idol, 0.540725
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, David Foster, 0.499461
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, I Have Nothing, 0.439845
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, Elliott Yamin, 0.432213
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, Kara DioGuardi, 0.430709
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, Think, 0.384329
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, American Idol, 0.372263
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, Emma Stone, 0.370574
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, 2000s American television series, 0.370135
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, Katharine McPhee, 0.365239
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, Black Horse and the Cherry Tree, 0.361398
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, Over It, 0.358744
 q4T9jvdsqhKVv3r21IWlXzoESBNA1S1BoWoGlmerez90TgF4lowgwJEkzUWNTivw, English-language films, 1, Are Katharine McPhee & David Foster Dating? See The Pics!, US, 2017-10-24T01:23:35Z, okmagazine.com, 0.635687, English-language films, 0.339969
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, Family, 0.950978
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, Sibling, 0.905067
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, Bless you, 0.673642
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, Attack!, 0.640236
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, English-language films, 0.58381
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, Father, 0.563867
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, Gesundheit, 0.526095
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, Vincent J. Murphy, 0.497154
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, The Help, 0.493815
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, Parent, 0.489262
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, Attack, 0.487535
 4fXZAJSmMaNUT38s44yEdDD0BHLKKFKNqVSJh_FXbPquKSXjPE3civg8urWWOhFp, English-language films, 1, Statement from dad of stabbing suspect, US, 2017-10-24T04:30:14Z, rssfeeds.9news.com, 0.0794254, Love, 0.481956
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, Veteran, 0.969136
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, United States Department of Veterans Affairs, 0.709425
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, Veterans Affairs Canada, 0.657221
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, English-language films, 0.646793
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, American Legion, 0.625019
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, Veterans' Bill of Rights, 0.583946
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, Madison County  Indiana, 0.516181
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, The Salvation Army, 0.49693
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, Gratitude, 0.494242
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, The Herald Bulletin, 0.47335
 WoC_AzEGXctHzB6oaDBOxxdihH8NV-qFiwIZlig2hgTvNE3yp13Fmz0c-Y8h7KCy, English-language films, 1, Event to focus on women veterans, US, 2017-10-24T04:30:14Z, heraldbulletin.com, 0.466588, Veterans Day, 0.469409
 QuXws3IgQIVW_JYyRGtXfDWfCYzPoFaOPzZloN9QAt3Q4eJ5_wTxkhmrhWPZgv0x, English-language films, 1, Man crushed to death at work, US, 2017-10-24T04:30:14Z, news.com.au, -0.522057, Murray River, 0.969791
 QuXws3IgQIVW_JYyRGtXfDWfCYzPoFaOPzZloN9QAt3Q4eJ5_wTxkhmrhWPZgv0x, English-language films, 1, Man crushed to death at work, US, 2017-10-24T04:30:14Z, news.com.au, -0.522057, Murray-Darling Basin, 0.702956
 QuXws3IgQIVW_JYyRGtXfDWfCYzPoFaOPzZloN9QAt3Q4eJ5_wTxkhmrhWPZgv0x, English-language films, 1, Man crushed to death at work, US, 2017-10-24T04:30:14Z, news.com.au, -0.522057, Darling River, 0.689031
 QuXws3IgQIVW_JYyRGtXfDWfCYzPoFaOPzZloN9QAt3Q4eJ5_wTxkhmrhWPZgv0x, English-language films, 1, Man crushed to death at work, US, 2017-10-24T04:30:14Z, news.com.au, -0.522057, Victoria, 0.571802
 QuXws3IgQIVW_JYyRGtXfDWfCYzPoFaOPzZloN9QAt3Q4eJ5_wTxkhmrhWPZgv0x, English-language films, 1, Man crushed to death at work, US, 2017-10-24T04:30:14Z, news.com.au, -0.522057, Murray basin, 0.553296
 QuXws3IgQIVW_JYyRGtXfDWfCYzPoFaOPzZloN9QAt3Q4eJ5_wTxkhmrhWPZgv0x, English-language films, 1, Man crushed to death at work, US, 2017-10-24T04:30:14Z, news.com.au, -0.522057, English-language films, 0.513995
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, National Football League, 0.964075
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, Philadelphia Eagles, 0.627441
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, Washington Redskins, 0.599314
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, Buffalo Bills, 0.585299
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, English-language films, 0.576061
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, 2009 NFL Draft, 0.532493
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, Play, 0.521218
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, Draft, 0.472236
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, Play, 0.4701
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, Almost surely, 0.460712
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, 2010s, 0.450207
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, Given name, 0.449343
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, Pro Bowl, 0.443237
 L9T7QHmCinXWrw6cLSghiUcA-CPYaCVeGKH_ppRXs41cxV23ExbkOUAi0z7uJG_x, English-language films, 1, Jason Peters carted off with leg injury, US, 2017-10-24T04:18:20Z, profootballtalk.nbcsports.com, -0.193615, 2016, 0.427491
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, Time, 0.914634
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, Watch, 0.729061
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, Clock, 0.651087
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, Short story, 0.639554
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, Jerry Seinfeld, 0.587694
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, Cosmo Kramer, 0.575285
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, English-language films, 0.564173
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, A Lifetime, 0.55685
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, Robin Beck, 0.5103
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, Seiko, 0.509305
 eNGGI4_8uKLGirFTzxb04GqRi8x-5KXkG8zf9gPcH9auUU0Ig6xKNFl1PTQV5vXW, English-language films, 1, 'Time'  a Short Story by 11-Year-Old Vidwan Boon, US, 2017-10-24T04:25:07Z, tristanbancks.com, 0.233385, Surface, 0.507622
 a44LPul1GW996RQx-rzDrXLeYnO53VxrR2ujFPAVKhLcoMuLrXp7-jLZn1cYOCwM, English-language films, 1, Arrest Log: Oct. 23, US, 2017-10-24T04:27:42Z, heraldbulletin.com, -0.60939, Misdemeanor, 0.973427
 a44LPul1GW996RQx-rzDrXLeYnO53VxrR2ujFPAVKhLcoMuLrXp7-jLZn1cYOCwM, English-language films, 1, Arrest Log: Oct. 23, US, 2017-10-24T04:27:42Z, heraldbulletin.com, -0.60939, Battery, 0.739995
 a44LPul1GW996RQx-rzDrXLeYnO53VxrR2ujFPAVKhLcoMuLrXp7-jLZn1cYOCwM, English-language films, 1, Arrest Log: Oct. 23, US, 2017-10-24T04:27:42Z, heraldbulletin.com, -0.60939, Felony, 0.579339
 a44LPul1GW996RQx-rzDrXLeYnO53VxrR2ujFPAVKhLcoMuLrXp7-jLZn1cYOCwM, English-language films, 1, Arrest Log: Oct. 23, US, 2017-10-24T04:27:42Z, heraldbulletin.com, -0.60939, Police, 0.498312
 a44LPul1GW996RQx-rzDrXLeYnO53VxrR2ujFPAVKhLcoMuLrXp7-jLZn1cYOCwM, English-language films, 1, Arrest Log: Oct. 23, US, 2017-10-24T04:27:42Z, heraldbulletin.com, -0.60939, Disorderly conduct, 0.494094
 a44LPul1GW996RQx-rzDrXLeYnO53VxrR2ujFPAVKhLcoMuLrXp7-jLZn1cYOCwM, English-language films, 1, Arrest Log: Oct. 23, US, 2017-10-24T04:27:42Z, heraldbulletin.com, -0.60939, Sheriff, 0.456744
