id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Dravida Munnetra Kazhagam, 0.51581
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Jawaharlal Nehru University, 0.474807
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, 2002 Gujarat violence, 0.467883
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Washim, 0.462051
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Mufti Mohammad Sayeed, 0.457625
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, National Democratic Alliance, 0.45713
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Democracy, 0.45389
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Janata Dal, 0.451095
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Public policy, 0.439552
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, West Bengal, 0.436483
 AnIzIZwnF_HbQaBEKb5dGXQgijvFyEZD9FFECMPVuN6MEzvopcEuL9OGsLZTv7JG, Economics, 1, Opposition planning joint protest on note ban anniversary, SG, 2017-10-24T02:02:00Z, dnaindia.com, -0.341888, Economics, 0.430319
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Andhra Pradesh, 0.966641
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Telangana, 0.688898
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Hyderabad  India, 0.628569
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, State, 0.500043
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Tirumala Venkateswara Temple, 0.48268
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Sovereign state, 0.468234
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Telugu language, 0.460219
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Economics, 0.451845
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Andhra State, 0.450493
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Konijeti Rosaiah, 0.446846
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Hyderabad State, 0.444639
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Warangal, 0.438922
 trO0p6WmaXcKP8BHCsECG42RLmT3f5EjbgVcNJyPzEJFxrjHRlP0LicXD__QSnlp, Economics, 1, Telangana to get a Rs 1 800 crore temple project, IN, 2017-10-24T02:02:00Z, constructionworld.in, 0.800725, Government, 0.435661
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Jack Ma, 0.948878
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Alibaba Group, 0.936029
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Artificial intelligence, 0.927782
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Economics, 0.912787
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, History of the Internet, 0.886652
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Xi Jinping, 0.867671
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Social responsibility, 0.843186
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Communist Party of China, 0.806768
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Better, 0.803129
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Alibaba.com, 0.789942
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Entrepreneurship, 0.788376
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Zeng Qinghong, 0.781638
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Renmin University of China, 0.775743
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Alibaba, 0.752209
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Poverty, 0.71582
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Zhejiang, 0.712117
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Internet, 0.706777
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Technology, 0.706032
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, The Real, 0.702046
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Shanghai, 0.699514
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Economy, 0.68
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, President, 0.67511
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Hangzhou, 0.662623
 gdnJiMRVWcgggwB29jNzfSl2pLRKnzbQ1SHhu_K0HJwma1uxO_VHdsWdz31jLQ7i, Economics, 1, Xi's vision to drive internet firms, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.55498, Fujian, 0.649907
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Economics, 0.986945
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Supply and demand, 0.802566
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Liaoning, 0.770378
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Free trade, 0.70679
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Han Dynasty, 0.647913
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Global steel industry trends, 0.607853
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, International trade, 0.590242
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Dalian, 0.578599
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Economy, 0.574761
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Tonne, 0.550135
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Iron, 0.541034
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Investment, 0.538101
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, Economy of the People's Republic of China, 0.537304
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, World, 0.531479
 4R0SdneqUGBwaIgi-vAnqvKL85TPp8LTJXg3Dtw0qquyo18GewimKF4A47JirD8F, Economics, 1, Steel demand growth to stay flat next year, CN, 2017-10-24T01:23:35Z, ecns.cn, 0.506009, World Trade Organization, 0.52282
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Real estate, 0.943817
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Renting, 0.809018
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Communism, 0.783249
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Government, 0.708155
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Property, 0.670173
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Communist state, 0.637703
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Regulation, 0.627123
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, State, 0.598615
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Tianjin, 0.581915
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Beijing, 0.578487
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Real property, 0.566953
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Law, 0.516694
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Stability, 0.489145
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Immovable property, 0.487192
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Investment, 0.477328
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Communist party, 0.471296
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Price, 0.470508
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Real estate pricing, 0.466038
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Sovereign state, 0.459054
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Real estate appraisal, 0.450334
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Money, 0.448549
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Capitalism, 0.4454
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, Economics, 0.44328
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, People's Republic of China, 0.441026
 DGG-Qp-GgMsuutNZAcef94KSN1JjAhFggWXv4sWRUudXGjTp-E8Q8JAhEug6jxPT, Economics, 1, Property market set to continue stabilizing as regulation takes effect  says official, CN, 2017-10-24T00:26:53Z, globaltimes.cn, 0.455589, House, 0.435579
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Economics, 0.95852
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Operations research, 0.676413
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Optimization, 0.642294
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Mathematics, 0.572925
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Applied mathematics, 0.51418
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Macroeconomics, 0.449716
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Mathematical model, 0.43425
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Physics, 0.388917
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Rational expectations, 0.388621
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Rational choice theory, 0.371477
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Engineering, 0.355467
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Optimization, 0.317664
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Computer science, 0.313811
 pmRH27V4o14ah8D8d_SoNa246og2eCWfXYmcesFOzTz3-24rmu1xL9vrmGkOUWIP, Economics, 1, The Cold War Hot House for Modeling Strategies at the Carnegie Institute of Technology, IN, 2017-10-24T03:22:08Z, ineteconomics.org, 0, Simulation, 0.28916
