id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, 2009 Rugby League Four Nations, 0.534765
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, American football, 0.494501
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, 1966 FIFA World Cup, 0.475645
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, 2010 Rugby League Four Nations, 0.431752
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Johnathan Thurston, 0.431003
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, South Africa national rugby union team, 0.417371
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, England, 0.414144
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Rugby football, 0.380656
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, National Rugby League, 0.378308
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Rugby Football League, 0.376686
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Australia, 0.374738
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, 2009 NRL Grand Final, 0.354851
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Mal Meninga, 0.34779
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, 2009 NRL season, 0.346442
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, History of rugby league, 0.343074
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, New Zealand Rugby Union, 0.340594
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, FIFA World Cup, 0.340354
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Greg Inglis, 0.324015
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Wembley Stadium, 0.318794
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Try, 0.315094
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Cooper Cronk, 0.31153
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, United Kingdom of Great Britain and Ireland, 0.305611
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, The Final, 0.305066
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, World, 0.30487
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Rugby League European Federation, 0.29738
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, 2014 Winter Olympics, 0.296728
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Tag Rugby, 0.292611
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Touch football, 0.29255
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Pacific Ocean, 0.290481
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, Football, 0.289217
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, United Kingdom, 0.287158
 TXQqwkH1O6Iy53lOOkIOhd9WIEwbxysdjCpiFAY4pYKa7K46RBRDnyEPHBWmOLKi, Australia, 1, Why the Kangaroos are the Death Star | Tweed Daily News, AU, 2017-10-24T11:32:28Z, tweeddailynews.com.au, 0.112886, 2006 FIFA World Cup, 0.286163
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Papua New Guinea national rugby league team, 0.975692
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Papua New Guinea, 0.88673
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Rugby league, 0.872763
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Rugby League World Cup, 0.749619
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Australia national rugby league team, 0.721986
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, New Guinea, 0.690118
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Indonesia, 0.658171
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Southeast Asia, 0.643848
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Oceania, 0.637125
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Pacific Ocean, 0.632564
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Rugby League International Federation, 0.624785
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, United Kingdom, 0.623062
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Torres Strait, 0.589519
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Papuan languages, 0.587605
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, German New Guinea, 0.580383
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, 2000 Rugby League World Cup, 0.568003
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, National Rugby League, 0.562065
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, New Guinea Highlands, 0.555185
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Elizabeth II of the United Kingdom, 0.541545
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, 2008 Rugby League World Cup, 0.533939
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Melanesia, 0.52629
 5z50bZ4MEmhhdDJQk-774teWHPV6WzWK03ENMsYZu1CO9jXwdfHT3r7OEUBCFayt, Australia, 1, Kumuls Three Days Away from RLWC Opener Against Wales, PG, 2017-10-24T11:57:34Z, emtv.com.pg, -0.246726, Australia, 0.517443
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, National Rugby League, 0.958246
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Melbourne Storm, 0.912811
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Wests Tigers, 0.761852
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Parramatta Eels, 0.720506
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, 2009 NRL Grand Final, 0.647405
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Cooper Cronk, 0.591379
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, New Zealand Warriors, 0.59079
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, North Queensland Cowboys, 0.538835
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, North Sydney Bears, 0.51542
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Australian Football League, 0.512896
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, St. George Illawarra Dragons, 0.493777
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, 2010 World Club Challenge, 0.484204
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Australia national rugby league team, 0.481646
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Brisbane Broncos, 0.473195
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Sydney Roosters, 0.466249
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Australia, 0.461274
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, 2009 NRL season, 0.434331
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, New South Wales, 0.398241
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, News Limited, 0.384673
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Stadium Australia, 0.365536
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, Greg Inglis, 0.364806
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, South Sydney Rabbitohs, 0.36424
 iUSaL1QE__9JJdytJDMhmaoL0JaRYELIhXzD4u6A2UdAxAHLkTJAfVg-rrdAH1wm, Australia, 1, Eels drop out of race for Cooper Cronk | Noosa News, AU, 2017-10-24T10:29:17Z, noosanews.com.au, 0.0282631, 2010 NRL season, 0.360446
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Papua New Guinea, 0.984122
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Australia, 0.819174
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Manus Island, 0.788414
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Pacific Ocean, 0.787126
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Manus Province, 0.773234
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Admiralty Islands, 0.764542
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, New Guinea, 0.663732
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Southeast Asia, 0.663538
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Indonesia, 0.566219
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Oceania, 0.561649
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Melanesia, 0.559265
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Torres Strait, 0.507176
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Detention, 0.505721
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Papuan languages, 0.505647
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, German New Guinea, 0.499235
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Rainforest, 0.47827
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, New Guinea Highlands, 0.477633
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Lorengau, 0.475361
 g8JfJjKQgOgN9-1-Yn3P0x1NY652tIchgzygU3_BzTLnIPl8B7bpdsBJkPmKF001, Australia, 1, Manus Island detainee move 'recipe for disaster' - Doctor, NZ, 2017-10-24T06:32:07Z, radionz.co.nz, 0.00845045, Medicine, 0.449031
